question_id,broad_category_id,broad_category,narrower_category_id,narrower_category,model_a,model_b,winner
d4b3ae7b67794b0398e818e41453675e,1,Diverse Subjects,33,Modern Dating and Relationships,gemma-2-2b-it,mistral-large-2407,tie (bothbad)
851b7fd869a64675be084af1e9251aa9,4,AI Systems,29,AI Prompt Engineering and Task Management,gpt-4-0613,llama-3-70b-instruct,tie (bothbad)
ffb9cec203cf437baacabb12957139a6,1,Diverse Subjects,77,Education and Academic Planning,gpt-4o-2024-05-13,gpt-4-1106-preview,tie
a6e19cd0a911461baa0ea87a36a212c0,2,Puzzles & Analysis,0,Mathematics Problem Solving,reka-flash-20240722,chatgpt-4o-latest,model_b
b96740fe1c7d489abae025603813d8c8,0,Tech Programming,61,Competitive Programming Code Optimization,claude-3-haiku-20240307,claude-3-opus-20240229,model_b
5e2bed9104ab4185948480fc65b8472f,1,Diverse Subjects,33,Modern Dating and Relationships,gemini-1.5-flash-api-0514,claude-3-opus-20240229,model_b
0b7a523982704ff386740d143bf73b8c,1,Diverse Subjects,10,US Presidential Elections,deepseek-v2-api-0628,gemini-1.5-pro-exp-0801,model_a
f8e40cd73fb84155b12dac28f4045a09,2,Puzzles & Analysis,37,Crossword and Word Puzzles,mixtral-8x22b-instruct-v0.1,glm-4-0520,tie (bothbad)
224b0b42ddd34a39b0e0eb2964d14442,4,AI Systems,38,ASCII Art Requests,llama-3.1-405b-instruct,gpt-4o-mini-2024-07-18,tie
b6f4723e533249d7b1790817fe7d3549,0,Tech Programming,40,Bash Scripting in Linux,gemini-1.5-pro-api-0514,chatgpt-4o-latest,model_a
d814b8edd50444fb9428286e744100e8,4,AI Systems,2,Deep Learning and Neural Networks,gpt-4o-2024-05-13,gpt-4-0125-preview,tie
abe62f3d7e0a4e30ab73f0e2001fa957,-1,Miscellaneous,53,Network Configuration and Troubleshooting,athene-70b-0725,gpt-3.5-turbo-0125,model_a
17e49ad9bea34f4baf35c386252761b8,4,AI Systems,26,AI Consciousness and Ethics,reka-flash-preview-20240611,claude-3-opus-20240229,model_a
3ac5da994afc43028cb1134836e2aaae,0,Tech Programming,83,SVG Image Creation,claude-3-sonnet-20240229,yi-large,tie
1f6821d21cf346b2a59c80678367d111,8,Philosophical Ethics,107,Hinduism and Spiritual Practices,athene-70b-0725,yi-large,model_b
cd743b67113a4ad9bfe95031d59fb7b8,-1,Miscellaneous,8,Joke Requests,reka-core-20240501,gpt-4-0613,model_a
114dfaea4d72496ba8d1bdc7280d301c,5,Naming Ideas,127,Name Generation,llama-3-70b-instruct,gpt-4-1106-preview,model_b
eecefc55acda4ac49095dc647df0b798,8,Philosophical Ethics,43,Ethical Dilemmas,reka-flash-20240722,mistral-large-2407,tie (bothbad)
2a9ee1267a014838b18f213915a6ce26,6,Language Translation,25,Linguistic Analysis and Word Usage,gemini-1.5-pro-api-0514,gemini-1.5-flash-api-0514,model_a
27270dd570084096b8460c4025d16545,0,Tech Programming,109,Regex and Text Processing,claude-3-5-sonnet-20240620,dbrx-next,model_a
f4fb0dd38eda4c8cb41945f062a2583f,1,Diverse Subjects,33,Modern Dating and Relationships,gpt-4o-mini-2024-07-18,gpt-4-turbo-2024-04-09,model_b
bb055a0b9f88462bbfcf439cff94cfa2,0,Tech Programming,61,Competitive Programming Code Optimization,claude-3-opus-20240229,gemma-2-27b-it,model_a
57f0869df35e4860a8aa4dba5d57ad4c,1,Diverse Subjects,9,Copywriting for Educational and Service Promotions,phi-3-small-8k-instruct,gpt-4-1106-preview,tie (bothbad)
02b17b2f0cbf43af83ef6cbd3098e9e0,0,Tech Programming,20,Computer Hardware and Performance,claude-3-5-sonnet-20240620,gemma-2-27b-it,model_b
44d5db82e2984809b15ce6a845ffa909,0,Tech Programming,74,Competitive Programming Challenges,nemotron-4-340b-instruct,llama-3-70b-instruct,tie
a336417a84ea4e8fa044a6a5ea85f1aa,3,Creative Writing,15,Creative Cooking Recipes,llama-3.1-8b-instruct,claude-3-5-sonnet-20240620,model_b
cd8371c3aa6746a2a0329bf99e011fe0,2,Puzzles & Analysis,0,Mathematics Problem Solving,gemma-2-27b-it,yi-large-preview,tie
822da6fe79ed4da9bbb491005860e8d0,2,Puzzles & Analysis,14,Comparing Decimal Numbers,claude-3-5-sonnet-20240620,gpt-3.5-turbo-0125,tie
15fd4560fc1c45f197366142d0a42840,1,Diverse Subjects,10,US Presidential Elections,command-r-plus,command-r,model_a
8d445fd51e9a49f0b084ec83fdac859e,4,AI Systems,29,AI Prompt Engineering and Task Management,yi-large,gemma-2-27b-it,tie (bothbad)
41d2b86901ee4c0e83f0dd3f53ef5d4f,0,Tech Programming,83,SVG Image Creation,mixtral-8x7b-instruct-v0.1,mixtral-8x22b-instruct-v0.1,model_a
58d8e73c32f74a6290d6de8efe1370d5,1,Diverse Subjects,3,Medical Conditions and Treatments,claude-3-haiku-20240307,gemma-2-27b-it,model_a
38eea0262daf4eaf87ab48fed7129102,0,Tech Programming,83,SVG Image Creation,gemma-2-2b-it,gemma-2-27b-it,tie (bothbad)
c8031b5f04be4142acd1372e8e68f1ba,0,Tech Programming,101,Go Programming Challenges,gemma-2-2b-it,mixtral-8x7b-instruct-v0.1,model_b
2d3a718aa9a8479aa6b18debe30f86bc,1,Diverse Subjects,85,Academic Writing and Research Methodology,llama-3-70b-instruct,gemini-1.5-flash-api-0514,model_a
784ec261e7f248d797a7f732506b9693,2,Puzzles & Analysis,34,Quantum Physics Simplified,llama-3.1-8b-instruct,gemma-2-2b-it,tie
3e8f198a6aa548e8afbc8b5adea07663,2,Puzzles & Analysis,75,Weight Comparison Riddles,claude-3-opus-20240229,gemma-2-9b-it,model_a
aa5027f3bb0748fd93a419e23b353ec7,0,Tech Programming,40,Bash Scripting in Linux,codestral-2405,gemini-1.5-flash-api-0514,model_b
fad8250e789b4047819fe4322e3f35c4,0,Tech Programming,74,Competitive Programming Challenges,dbrx-instruct-preview,claude-3-5-sonnet-20240620,model_b
b8d1551cbab94a91bd55fe45e0a71ce3,0,Tech Programming,20,Computer Hardware and Performance,yi-large,gpt-4o-2024-05-13,tie
09efa76705204df89ccda9d564e0374c,0,Tech Programming,12,Python Data Visualization,yi-1.5-34b-chat,glm-4-0520,tie (bothbad)
78e36c21c39d4ec095f0cb4596c56512,2,Puzzles & Analysis,21,Family Relationship Puzzles,gpt-4o-mini-2024-07-18,athene-70b-0725,tie (bothbad)
2bb1d64a086649ee96246930431b22d8,2,Puzzles & Analysis,71,Decision-Making Puzzles,gemini-1.5-pro-exp-0801,chatgpt-4o-latest,model_b
decf97b13ddc4590bf20c8c6f58a96eb,3,Creative Writing,58,Fictional Character Battles and Fanfiction,llama-3.1-405b-instruct,llama-3-70b-instruct,model_a
2c3b99cbadd34c798a036713b9499736,0,Tech Programming,4,Web Development Challenges and Solutions,gpt-3.5-turbo-0125,gemini-1.5-pro-api-0514,tie
e0399495b105490d89672aedc9a48316,4,AI Systems,2,Deep Learning and Neural Networks,claude-3-5-sonnet-20240620,mixtral-8x22b-instruct-v0.1,model_a
654c2d147b6445b78609b7f0fe1f586e,1,Diverse Subjects,1,Professional Communication and Career Development,glm-4-0520,reka-core-20240501,tie (bothbad)
a6ac07ea121b4f7c81d0caf009647914,2,Puzzles & Analysis,0,Mathematics Problem Solving,mixtral-8x22b-instruct-v0.1,yi-large-preview,tie (bothbad)
13f4e1a000c54db6bfa2566617148ddf,5,Naming Ideas,129,Car Comparisons and Specifications,gpt-4o-2024-08-06,gpt-4-0125-preview,tie (bothbad)
f904e7c0c2324837a37034dc74a7967e,2,Puzzles & Analysis,102,Liquid Measurement Puzzles,chatgpt-4o-latest,llama-3.1-70b-instruct,model_a
ad64c6ce00974c2dbac0e8534cf5ff7e,0,Tech Programming,13,SQL Query Troubleshooting,llama-3.1-8b-instruct,gemma-2-27b-it,tie (bothbad)
e2600ed69f424111bdd3e2a04bd2c944,1,Diverse Subjects,1,Professional Communication and Career Development,gpt-4-0613,gpt-4o-2024-05-13,model_a
ef845bc5347742d191ae317ed53e0b9d,5,Naming Ideas,78,Business Naming Ideas,gemma-2-9b-it,phi-3-medium-4k-instruct,model_a
57e561d44d78452ea8a9199900160b01,-1,Miscellaneous,8,Joke Requests,qwen2-72b-instruct,deepseek-coder-v2,tie
8495c550c3bb4c3d860918f778d92749,6,Language Translation,36,English Language Exercises,llama-3-70b-instruct,gemma-2-9b-it,tie
71922cf7075d4250b9b996088f03df72,1,Diverse Subjects,6,Casual Conversations,gemma-2-27b-it,nemotron-4-340b-instruct,tie
b5964679ffed4674bf8f6bae761238b3,2,Puzzles & Analysis,0,Mathematics Problem Solving,gpt-4-0125-preview,gpt-4o-2024-08-06,model_b
f9d85c7af6524c19ba52b7714f99f803,5,Naming Ideas,99,Music Analysis and Comparison,gemma-2-9b-it,gemini-1.5-pro-api-0514,tie (bothbad)
e867735ab5f74d90add816003cf3a195,2,Puzzles & Analysis,0,Mathematics Problem Solving,mistral-large-2407,llama-3.1-8b-instruct,tie
a7f7f4817a854c06b709dd561184d5da,0,Tech Programming,104,Game Development Scripting,gemma-2-27b-it,gemma-2-9b-it-simpo,model_a
731bfe12996a4fdab6442d1d7afb0c8b,1,Diverse Subjects,33,Modern Dating and Relationships,yi-1.5-34b-chat,gpt-4o-2024-05-13,model_b
50ac34ee95104871baaf7df52c8f9b89,0,Tech Programming,17,Video Game Concepts and Critiques,gemma-2-2b-it,llama-3.1-405b-instruct,model_b
1da5b1d4d7c74ed0bb92e061c5c5a69d,1,Diverse Subjects,3,Medical Conditions and Treatments,gpt-4-1106-preview,llama-3-70b-instruct,model_b
c2fdaeacc2be4da281967c3781fa2d28,5,Naming Ideas,106,RPG Class and Equipment Naming,deepseek-coder-v2,claude-3-5-sonnet-20240620,tie (bothbad)
d84f0ec7fe2441128f4296de9a6533de,5,Naming Ideas,7,Songwriting and Lyrics Creation,claude-3-5-sonnet-20240620,gpt-4o-mini-2024-07-18,model_a
7b12c73fc5bc4781af7cbaa47f3975f6,0,Tech Programming,17,Video Game Concepts and Critiques,llama-3-70b-instruct,gpt-4o-2024-05-13,model_b
63491640081e4f7f883f6e5152628571,1,Diverse Subjects,28,Pets and Animal Care,gemma-2-27b-it,mistral-large-2402,model_a
d1b9ebfca0f34604821791c2581bbca9,-1,Miscellaneous,117,AWS Architecture and Solutions,gemini-1.5-pro-api-0514,gemini-1.5-flash-api-0514,model_a
052dc6d047944542a47747ed51f98343,7,Information Queries,55,Excel Formula Assistance,qwen2-72b-instruct,reka-flash-preview-20240611,model_b
d8a868a21caa4b84a42a376195a6078e,1,Diverse Subjects,6,Casual Conversations,claude-3-haiku-20240307,phi-3-medium-4k-instruct,tie
d8fe1889d7ad4ea58d909ba7121e20ec,4,AI Systems,29,AI Prompt Engineering and Task Management,gpt-4o-mini-2024-07-18,gemini-1.5-flash-api-0514,model_a
5c3d10e68f8d4df59a6e45c532759faf,3,Creative Writing,108,Short Story Writing,deepseek-v2-api-0628,gpt-4o-2024-05-13,model_b
e100e2c1c5274054832f4963ebfe5375,0,Tech Programming,120,Programming and Code Debugging,claude-3-5-sonnet-20240620,gemini-1.5-pro-exp-0801,tie
d9ca240bf0d545d182e843d00c7bf26f,2,Puzzles & Analysis,0,Mathematics Problem Solving,qwen2-72b-instruct,command-r-plus,model_a
d28962fbb8e042618393ab630ea1d1c0,1,Diverse Subjects,77,Education and Academic Planning,claude-3-5-sonnet-20240620,reka-flash-preview-20240611,tie
e4b890de7a4147388e0c2d7d5686217a,2,Puzzles & Analysis,71,Decision-Making Puzzles,claude-3-haiku-20240307,llama-3.1-405b-instruct,tie (bothbad)
88bdd9a8df0b44c6befb878f563a7675,2,Puzzles & Analysis,64,Logic Puzzles and Riddles,gpt-4o-2024-05-13,gpt-4-turbo-2024-04-09,tie (bothbad)
50ece6bde6d147f5ad5e6be203fb4cfb,6,Language Translation,113,Translation and Language Exchange,gpt-4-0125-preview,mixtral-8x22b-instruct-v0.1,tie
efbd4b9c97b849a399a105aef8cf1e11,1,Diverse Subjects,6,Casual Conversations,claude-3-5-sonnet-20240620,gemma-2-27b-it,tie
e60e6278673e4a42946c979285cf4739,0,Tech Programming,45,GitLab CI/CD and Automation,gemma-2-9b-it,deepseek-v2-api-0628,tie
6863ceee7e6b478d9945bf06cdf8d48c,1,Diverse Subjects,88,Personal Finance Strategies,command-r,llama-3-70b-instruct,tie
5217d915e3b04bb6a1342a5812989383,4,AI Systems,2,Deep Learning and Neural Networks,gpt-4-turbo-2024-04-09,deepseek-v2-api-0628,model_a
32b689a8173647679ba04447be506c4c,4,AI Systems,26,AI Consciousness and Ethics,gpt-4o-2024-05-13,gpt-4-0125-preview,tie
f971b34a796f429c8b9fbcc224b6ae40,1,Diverse Subjects,1,Professional Communication and Career Development,llama-3.1-405b-instruct,mixtral-8x22b-instruct-v0.1,model_a
fccb993047d14452a5afaed18d77333e,2,Puzzles & Analysis,46,Object Movement and Positioning,reka-core-20240722,gpt-4o-2024-05-13,model_a
722b59860d24433b992a8cc21295777f,7,Information Queries,80,Date and Day Queries,gpt-4o-2024-05-13,mixtral-8x22b-instruct-v0.1,model_a
d601fb4f2651414daeebdace46cd8ffe,5,Naming Ideas,7,Songwriting and Lyrics Creation,gemini-1.5-pro-api-0514,reka-core-20240501,model_b
90838a3add134fe7a0a9c66ffa0b221e,5,Naming Ideas,7,Songwriting and Lyrics Creation,gemini-1.5-pro-api-0514,eureka-chatbot,model_a
7eea3fd1c5814c81be5e08d58e10deb7,-1,Miscellaneous,8,Joke Requests,mixtral-8x7b-instruct-v0.1,phi-3-small-8k-instruct,model_a
8d7d3724f62541ec8b514571b218a8be,2,Puzzles & Analysis,0,Mathematics Problem Solving,gpt-4-turbo-2024-04-09,gemma-2-9b-it,tie
c0d61ee353ce41f0a255402782894a79,0,Tech Programming,120,Programming and Code Debugging,gemma-2-9b-it,gemma-2-27b-it,tie (bothbad)
86a67ad99f724cf78cfa26093fbb7850,6,Language Translation,51,Vietnamese Translation Requests,llama-3.1-70b-instruct,mixtral-8x22b-instruct-v0.1,model_b
dff4957abaaa4270ba54d76c73bfcc0b,0,Tech Programming,17,Video Game Concepts and Critiques,gpt-4-0613,llama-3.1-70b-instruct,model_b
bc45d3078b414071a96eff2367802e34,1,Diverse Subjects,1,Professional Communication and Career Development,phi-3-medium-4k-instruct,llama-3.1-405b-instruct,model_b
0ed0bd65dcfb47f4a6117df742170654,0,Tech Programming,12,Python Data Visualization,claude-3-5-sonnet-20240620,gemini-1.5-pro-api-0514,model_a
164c1861f7a8476bba2b2fa04e404491,1,Diverse Subjects,91,Space Exploration and Astronomy,llama-3-70b-instruct,athene-70b-0725,model_b
637b27720a6641b18180dfb338950a66,2,Puzzles & Analysis,97,Ice Cubes and Candles Puzzles,reka-flash-preview-20240611,claude-3-5-sonnet-20240620,model_b
85e85727ec3f487e81a3bdc26eac1f14,8,Philosophical Ethics,43,Ethical Dilemmas,deepseek-v2-api-0628,yi-large-preview,model_b
293e640639354560839dc4e386a06e05,0,Tech Programming,65,Audio Technology and Equipment,deepseek-coder-v2,claude-3-opus-20240229,model_b
40bb151f6f7c4218b912e6a71c22aadd,7,Information Queries,55,Excel Formula Assistance,gpt-4o-mini-2024-07-18,gpt-4o-2024-05-13,tie
528f595b9a364003bec22e6f83f0562b,2,Puzzles & Analysis,64,Logic Puzzles and Riddles,nemotron-4-340b-instruct,claude-3-haiku-20240307,model_a
afb19027e82c4dfd83f5cf72f02b6a5d,8,Philosophical Ethics,103,Meaning of Life,eureka-chatbot,claude-3-5-sonnet-20240620,model_b
9762ab1ec7c848678007d9a6efd2f8e9,4,AI Systems,29,AI Prompt Engineering and Task Management,gpt-4o-2024-05-13,claude-3-5-sonnet-20240620,tie
6b5874e6e6564f89b7c1e7cc53936198,1,Diverse Subjects,1,Professional Communication and Career Development,mixtral-8x22b-instruct-v0.1,gemma-2-9b-it,model_b
a42b304776604c008f7a6bcb1f29aff5,1,Diverse Subjects,130,Energy and Technology Innovations,reka-flash-preview-20240611,claude-3-opus-20240229,tie (bothbad)
d13b9c5045104b19be55f8723f23078a,4,AI Systems,29,AI Prompt Engineering and Task Management,gemini-1.5-pro-api-0514,gpt-4-turbo-2024-04-09,model_b
dc4b58b31d9b4e6fb4ba65cdfda2d30f,2,Puzzles & Analysis,0,Mathematics Problem Solving,gpt-4-0125-preview,claude-3-haiku-20240307,tie (bothbad)
688d2403912548c4b52a97146967e7be,0,Tech Programming,40,Bash Scripting in Linux,claude-3-5-sonnet-20240620,gpt-4o-2024-05-13,tie
d58f9c8aa3b1430fb728dec8f4a71329,4,AI Systems,29,AI Prompt Engineering and Task Management,llama-3.1-70b-instruct,gemma-2-27b-it,model_a
0b87177d57a946528ccdebcf71b5fd09,3,Creative Writing,23,Creative Poetry Writing,gemini-1.5-pro-api-0514,chatgpt-4o-latest,model_b
58eb7a6e67ae43079ada42c0d5d47329,2,Puzzles & Analysis,34,Quantum Physics Simplified,claude-3-haiku-20240307,athene-70b-0725,model_b
7a55e919fc2741e89e2dfc1b302eb71a,-1,Miscellaneous,53,Network Configuration and Troubleshooting,llama-3.1-8b-instruct,chatgpt-4o-latest,model_b
248d30baf1f5460bbfb24258b44a5bc0,8,Philosophical Ethics,103,Meaning of Life,gpt-4o-2024-05-13,gemma-2-27b-it,model_b
0091503d97964735a534a723d745e77a,0,Tech Programming,44,Python Package Management,llama-3.1-8b-instruct,gpt-4-0125-preview,model_b
060182c61ece42f29c00dc686fec7abe,0,Tech Programming,17,Video Game Concepts and Critiques,gemma-2-2b-it,gemini-1.5-pro-api-0514,model_b
b07469a286d248b89b6b860e7ab2f228,0,Tech Programming,20,Computer Hardware and Performance,yi-1.5-34b-chat,gemini-1.5-flash-api-0514,model_a
11b0706a4dd0471ba27061cd754fd712,3,Creative Writing,30,Fictional Narratives with Sensation Focus,gemini-1.5-pro-api-0514,llama-3-8b-instruct,model_a
3eb373d238ea4901a14a69726d5dd52e,1,Diverse Subjects,28,Pets and Animal Care,gpt-4o-2024-05-13,gemma-2-9b-it,model_b
530834dd507944e9b3d897bd0ece6608,2,Puzzles & Analysis,46,Object Movement and Positioning,gpt-4o-2024-05-13,yi-large-preview,model_b
f35925026c6a4d93b6e56b28d18ef975,7,Information Queries,96,Weather and Climate Queries,qwen2-72b-instruct,mixtral-8x7b-instruct-v0.1,model_b
49a0db07adfd467ebebbafd8183eaa60,2,Puzzles & Analysis,54,Probability and Dice Games,claude-3-5-sonnet-20240620,yi-large,model_a
ef8e7b6ccd324d968ca91da91da00a85,0,Tech Programming,67,R Programming Tasks,phi-3-small-8k-instruct,claude-3-haiku-20240307,tie (bothbad)
999478ee2ad745639afa64156194e6ea,0,Tech Programming,13,SQL Query Troubleshooting,gpt-4o-2024-08-06,llama-3.1-70b-instruct,model_a
7835544989ea415883a72d189853e4b3,-1,Miscellaneous,124,Agricultural Practices and Plant Care,gemini-1.5-pro-exp-0801,reka-flash-preview-20240611,model_a
ca9c987192a64078b5258b762904830c,7,Information Queries,16,Travel and Geography Queries,claude-3-5-sonnet-20240620,athene-70b-0725,tie (bothbad)
6bf0db3284a94681b0daf0bf56d74165,4,AI Systems,26,AI Consciousness and Ethics,gemma-2-27b-it,gpt-4-turbo-2024-04-09,model_a
42a6fa3caf6042249c1eff0599017e5a,0,Tech Programming,101,Go Programming Challenges,gemma-2-9b-it,gemma-2-9b-it-simpo,model_a
5c183ac0699a4138b319abf0d7a97fb1,6,Language Translation,25,Linguistic Analysis and Word Usage,reka-core-20240501,gpt-4o-mini-2024-07-18,model_b
00807d730cee4b9aa84a542fcec9ef3c,7,Information Queries,80,Date and Day Queries,yi-large,gpt-4o-2024-05-13,model_a
2e64c14c5a214b47a818efe4262d7db3,3,Creative Writing,56,Anime Comedy and Ecchi Dialogues,gemma-2-27b-it,gpt-4o-mini-2024-07-18,model_b
a6097ce71c354218b2cf47fe30048c5f,2,Puzzles & Analysis,115,Clothes Drying Time Calculations,gpt-4-0125-preview,gemma-2-27b-it,tie (bothbad)
7cbe7414e32845aa8b3ad6270e3a567f,2,Puzzles & Analysis,128,Statistical Analysis and Calculations,gemini-1.5-pro-api-0514,claude-3-5-sonnet-20240620,tie
5d3c9921f9d7403a80cd80cb839693f8,4,AI Systems,29,AI Prompt Engineering and Task Management,gpt-4-turbo-2024-04-09,gemma-2-9b-it,model_b
362115d7846047b7ad4daf5fa74f3258,0,Tech Programming,20,Computer Hardware and Performance,gemma-2-27b-it,gpt-4-1106-preview,model_a
696eaa1ef8d34ebf9be2436402338788,0,Tech Programming,70,Backend Development Guide,claude-3-5-sonnet-20240620,gemini-1.5-pro-api-0514,model_a
7d6c97fd750f438d91a994c51d79cad4,1,Diverse Subjects,33,Modern Dating and Relationships,gemma-2-2b-it,qwen2-72b-instruct,model_b
11341fef31e04c16beba2f9148607e56,0,Tech Programming,4,Web Development Challenges and Solutions,claude-3-5-sonnet-20240620,gemini-1.5-pro-exp-0801,model_b
57aa3477cfd94d369fa6f251079ff9bf,5,Naming Ideas,99,Music Analysis and Comparison,claude-3-opus-20240229,reka-core-20240501,tie
96211a57c21a4d09aa54bd79d57595f4,1,Diverse Subjects,1,Professional Communication and Career Development,claude-3-opus-20240229,chatgpt-4o-latest,model_a
227f04e1c38b431192826cc4f18a4724,1,Diverse Subjects,33,Modern Dating and Relationships,llama-3-8b-instruct,gemini-1.5-flash-api-0514,model_a
4404193411dc44c2831af929c640bb20,-1,Miscellaneous,73,Word Count Estimation,phi-3-mini-4k-instruct-june-2024,claude-3-5-sonnet-20240620,model_b
4d327dfc33b7456393919b8a241311b1,1,Diverse Subjects,1,Professional Communication and Career Development,llama-3-70b-instruct,gemma-2-9b-it,model_a
9fde9480464f4c32bd803c3d0603351b,2,Puzzles & Analysis,49,Chess Strategy and Analysis,gpt-4-turbo-2024-04-09,gpt-4o-2024-05-13,tie
1d027ad17a4c445b995217450c56cffe,1,Diverse Subjects,125,Cultural and Ideological Conflicts,llama-3.1-405b-instruct,llama-3.1-8b-instruct,model_b
4fc6cf2e7de746a3ac67ddb72ea18ada,2,Puzzles & Analysis,0,Mathematics Problem Solving,gemma-2-9b-it,claude-3-opus-20240229,model_b
3dae9178823e4e5197f7f33251c51b58,-1,Miscellaneous,117,AWS Architecture and Solutions,gemini-1.5-pro-exp-0801,gpt-4o-mini-2024-07-18,model_b
69715f826a994936a87f7e5237b8309d,8,Philosophical Ethics,18,Philosophical Inquiry and Ethics,llama-3.1-8b-instruct,reka-core-20240722,model_b
5bf7cd5aec134e1ab59368b09cba2dc7,1,Diverse Subjects,130,Energy and Technology Innovations,gemini-1.5-pro-api-0514,gemini-1.5-pro-exp-0801,tie
038565ee68514b1aa47d8f7bc25a6246,1,Diverse Subjects,1,Professional Communication and Career Development,gpt-4o-mini-2024-07-18,llama-3.1-70b-instruct,tie
119799b831314bcb8b7a57c5f74be55a,7,Information Queries,16,Travel and Geography Queries,deepseek-coder-v2,gemma-2-9b-it,model_a
217ebfb7d99f4f4fb6eed3c831e31cc0,1,Diverse Subjects,28,Pets and Animal Care,llama-3.1-405b-instruct,gemini-1.5-pro-exp-0801,tie
d18e84a58043442db8964a529ac7c187,1,Diverse Subjects,77,Education and Academic Planning,claude-3-opus-20240229,gpt-4o-2024-05-13,tie
b1905a67b68e4111919f7e2c895d0c48,0,Tech Programming,39,Java Programming Techniques,phi-3-medium-4k-instruct,gemma-2-27b-it,model_a
